time,lon,lat,v,u
1062096,7.0,43.75,-0.005955149292711237,0.5489846015732145
1062096,7.25,43.75,0.16012313960300095,0.2746077899561188
1062096,7.5,43.75,0.40517171217652215,0.09870255312685972
1062096,7.75,43.75,0.005850277730241382,0.04213001464910793
1062096,8.0,43.75,-0.43564976976891856,0.043190749745565915
1062096,6.0,43.5,-1.0792174662143452,1.0791753606193932
1062096,6.25,43.5,-0.9727393914150929,0.9414565872626166
1062096,6.5,43.5,-0.7910733542172298,0.8136380081394464
1062096,6.75,43.5,-0.4561659973136615,0.6720298727623242
1062096,7.0,43.5,-0.11633016116750117,0.5129196082936478
1062096,7.25,43.5,0.07221282381072269,0.37608478085058583
1062096,7.5,43.5,0.22751722785053619,0.17295400987890885
1062096,7.75,43.5,-0.14750565777180324,0.0870344670658234
1062096,8.0,43.5,-0.4737022141535814,0.11054742837063891
1062096,6.0,43.25,-1.1807670617710055,1.114356407985245
1062096,6.25,43.25,-0.9971525560353736,0.8859447838813228
1062096,6.5,43.25,-0.8154865188375104,0.756004734565237
1062096,6.75,43.25,-0.624078138950803,0.7072109201281762
1062096,7.0,43.25,-0.5283739490074493,0.6670797756455211
1062096,7.25,43.25,-0.33994557982556484,0.5293610022887443
1062096,7.5,43.25,-0.35748179666548474,0.2979439620781914
1062096,7.75,43.25,-0.5186316063186048,0.10948669327418115
1062096,8.0,43.25,-0.8457450890710978,0.13299965457899665
1062096,6.0,43.0,-1.587996986164701,1.4396485042323173
1062096,6.25,43.0,-1.3711438994906588,1.1924972267576397
1062096,6.5,43.0,-1.1660962398395691,0.9824716776589866
1062096,6.75,43.0,-0.9991010245731424,0.9161757341303713
1062096,7.0,43.0,-0.9209330514697086,0.8458136393986677
1062096,7.25,43.0,-0.8467766312381519,0.6476329655437938
1062096,7.5,43.0,-0.8554874317599421,0.4162159253332409
1062096,7.75,43.0,-0.9854617448087603,0.2023010142142425
1062096,8.0,43.0,-0.9239130621745315,-0.02911602599631058
1062096,6.0,42.75,-2.1367774190374886,1.7414276391745738
1062096,6.25,42.75,-1.8262832267542009,1.4649293573645625
1062096,6.5,42.75,-1.5821515805513944,1.2227281770066882
1062096,6.75,42.75,-1.4551572782073992,1.074402052685333
1062096,7.0,42.75,-1.3711438994906588,0.8956681889321864
1062096,7.25,42.75,-1.3018013427053545,0.7080948660418909
1062096,7.5,42.75,-1.2646658246914066,0.47968324193796863
1062096,7.75,42.75,-1.3584215460969915,0.23164801854957617
1062096,8.0,42.75,-1.3056982797808925,0.024627885557553686
1062096,6.0,42.5,-2.6328345855941775,1.820452403860683
1062096,6.25,42.5,-2.282339480388458,1.557743678304624
1062096,6.5,42.5,-2.0176916066409083,1.3371107782413922
1062096,6.75,42.5,-1.8360255694430454,1.1212511861122212
1062096,7.0,42.5,-1.7422698480374605,0.9297885012015803
1062096,7.25,42.5,-1.65825646932072,0.7579494155754096
1062096,7.5,42.5,-1.6563080007829512,0.5509292825833871
1062096,7.75,42.5,-1.7392898373326375,0.3691900027236099
1062096,8.0,42.5,-1.6573395429500053,0.2707184279357733
1062096,6.0,42.25,-3.0499214684730562,1.8575781322367078
1062096,6.25,42.25,-2.7041256109172505,1.6358844970770183
1062096,6.5,42.25,-2.4189615096249577,1.427803628988538
1062096,6.75,42.25,-2.1924806960584107,1.238462414270813
1062096,7.0,42.25,-2.0460017083367266,1.0519498264769753
1062096,7.25,42.25,-1.9395236335374746,0.9053915939830499
1062096,7.5,42.25,-1.89654270991022,0.8136380081394464
1062096,7.75,42.25,-1.9561429240066797,0.7443366485042007
1062096,8.0,42.25,-1.891614230667628,0.7354971893670519
1062096,6.0,42.0,-3.377951877596264,1.8467939920893863
1062096,6.25,42.0,-3.0156513453675924,1.7032411757020915
1062096,6.5,42.0,-2.6895694047821532,1.5137231718016233
1062096,6.75,42.0,-2.4658393703277506,1.373175771520959
1062096,7.0,42.0,-2.277411001145866,1.2246728580168609
1062096,7.25,42.0,-2.135860492666774,1.0987989599038634
1062096,7.5,42.0,-2.0674348622521843,1.0949095978835182
1062096,7.75,42.0,-2.0097831166934936,1.1104670459648998
1062096,8.0,42.0,-1.9570598503773944,1.1847185027169487
1062840,6.0,44.0,-0.14681796299376715,0.5797459193704919
1062840,6.25,44.0,0.0758805292935818,0.4616507452981853
1062840,6.5,44.0,0.15301696022996136,0.33171069598209946
1062840,6.75,44.0,0.06808665514250611,0.178434474543941
1062840,7.0,44.0,0.08562287198242613,-0.014972891376872521
1062840,7.25,44.0,-0.013978255036465326,-0.16435975079468546
1062840,7.5,44.0,-0.23266519445193712,-0.270786838805956
1062840,7.75,44.0,-0.6594944200196609,-0.33230947440051084
1062840,8.0,44.0,-1.1790478248259153,-0.41239497418307813
1062840,6.0,43.75,-0.09799163375320585,0.16093234545238655
1062840,6.25,43.75,0.01628031519712181,0.0016452918009670636
1062840,6.5,43.75,0.12768686923896588,-0.14579688660667323
1062840,6.75,43.75,0.31118675917825867,-0.31657523713638636
1062840,7.0,43.75,0.3639100254943577,-0.5753946006721002
1062840,7.25,43.75,0.2370303389467019,-0.7726913286132588
1062840,7.5,43.75,-0.13214714106233094,-1.0138317738746756
1062840,7.75,43.75,-0.838180446512701,-1.0597969613878488
1062840,8.0,43.75,-1.4153855968776463,-1.0617416423980215
1062840,6.0,43.5,-0.1857873337491447,-0.30296247006517696
1062840,6.25,43.5,-0.13890947304635226,-0.5315508833518425
1062840,6.5,43.5,-0.12240479837348661,-0.8527768283958261
1062840,6.75,43.5,-0.022803671354594934,-1.1321037371297251
1062840,7.0,43.5,-0.0705984584281023,-1.399585770619845
1062840,7.25,43.5,-0.32550398948680725,-1.6193347247693612
1062840,7.5,43.5,-0.7053407385553991,-1.818576133720693
1062840,7.75,43.5,-1.2795658782155215,-1.7747324164004357
1062840,8.0,43.5,-1.565761521674868,-1.5802643153831641
1062840,6.0,43.25,-0.5804095205455123,-0.6066862860176063
1062840,6.25,43.25,-0.5452224710693331,-0.9425857332292571
1062840,6.5,43.25,-0.528603180600128,-1.2648724133696985
