time,lon,lat,v,u
1042404,9.125,37.125,--,--
1042404,9.375,37.125,--,--
1042404,9.625,37.125,--,--
1042404,9.875,37.125,--,--
1042404,10.125,37.125,--,--
1042404,10.375,37.125,-2.61,5.17
1042404,10.625,37.125,-2.49,5.1000000000000005
1042404,10.875,37.125,-2.58,5.03
1042404,11.125,37.125,-3.0300000000000002,4.91
1042404,11.375,37.125,-3.4,4.91
1042404,11.625,37.125,-3.5700000000000003,4.91
1042404,11.875,37.125,-3.72,4.68
1042404,12.125,37.125,-3.83,4.45
1042404,12.375,37.125,-3.87,4.15
1042404,12.625,37.125,-3.85,3.95
1042404,12.875,37.125,-3.84,3.84
1042404,13.125,37.125,-3.72,3.61
1042404,13.375,37.125,-3.65,3.16
1042404,13.625,37.125,-3.63,3.18
1042404,13.875,37.125,-3.4,3.44
1042404,14.125,37.125,-3.34,3.3000000000000003
1042404,14.375,37.125,--,--
1042404,14.625,37.125,--,--
1042404,14.875,37.125,--,--
1042404,0.125,37.375,0.07,1.47
1042404,0.375,37.375,0.2,1.58
1042404,0.625,37.375,0.32,1.52
1042404,0.875,37.375,0.32,1.56
1042404,1.125,37.375,0.32,1.56
1042404,1.375,37.375,0.22,1.68
1042404,1.625,37.375,0.16,1.78
1042404,1.875,37.375,0.05,1.9100000000000001
1042404,2.125,37.375,-0.05,1.97
1042404,2.375,37.375,-0.02,2.0300000000000002
1042404,2.625,37.375,-0.05,2.05
1042404,2.875,37.375,-0.11,2.08
1042404,3.125,37.375,-0.03,2.16
1042404,3.375,37.375,0.2,2.32
1042404,3.625,37.375,0.48,2.46
1042404,3.875,37.375,0.7000000000000001,2.56
1042404,4.125,37.375,0.78,2.61
1042404,4.375,37.375,0.5,2.48
1042404,4.625,37.375,0.14,2.5300000000000002
1042404,4.875,37.375,-0.07,2.73
1042404,5.125,37.375,-0.41000000000000003,2.71
1042404,5.375,37.375,-0.68,2.75
1042404,5.625,37.375,-0.6900000000000001,2.82
1042404,5.875,37.375,-0.66,2.95
1042404,6.125,37.375,-0.65,3.09
1042404,6.375,37.375,-0.78,3.47
1042404,6.625,37.375,-0.87,3.93
1042404,6.875,37.375,-0.71,4.28
1042404,7.125,37.375,-0.78,4.0
1042404,7.375,37.375,-1.07,4.01
1042404,7.625,37.375,-1.48,4.04
1042404,7.875,37.375,-1.6300000000000001,4.13
1042404,8.125,37.375,-1.57,4.3
1042404,8.375,37.375,-1.56,4.45
1042404,8.625,37.375,-1.58,4.63
1042404,8.875,37.375,-1.77,4.78
1042404,9.125,37.375,-1.98,4.96
1042404,9.375,37.375,-2.18,5.09
1042404,9.625,37.375,-2.33,5.0600000000000005
1042404,9.875,37.375,-2.44,5.14
1042404,10.125,37.375,-2.61,5.21
1042404,10.375,37.375,-2.72,5.21
1042404,10.625,37.375,-2.59,5.09
1042404,10.875,37.375,-2.54,4.98
1042404,11.125,37.375,-2.96,4.9
1042404,11.375,37.375,-3.27,4.83
1042404,11.625,37.375,-3.43,4.93
1042404,11.875,37.375,-3.48,4.66
1042404,12.125,37.375,-3.5,4.05
1042404,12.375,37.375,-3.54,3.54
1042404,12.625,37.375,-3.52,3.38
1042404,12.875,37.375,-3.56,3.3000000000000003
1042404,13.125,37.375,-3.37,3.08
1042404,13.375,37.375,--,--
1042404,13.625,37.375,--,--
1042404,13.875,37.375,--,--
1042404,14.125,37.375,--,--
1042404,14.375,37.375,--,--
1042404,14.625,37.375,--,--
1042404,14.875,37.375,--,--
1042404,0.125,37.625,0.01,1.62
1042404,0.375,37.625,0.08,1.77
1042404,0.625,37.625,0.14,1.84
1042404,0.875,37.625,0.15,1.76
1042404,1.125,37.625,0.07,1.76
1042404,1.375,37.625,-0.02,1.85
1042404,1.625,37.625,0.01,1.93
1042404,1.875,37.625,-0.04,2.08
1042404,2.125,37.625,-0.13,2.05
1042404,2.375,37.625,-0.14,2.02
